gender,job,workclass_DE,education_DE,marital.status_DE,race_DE,hours.per.week_DE,income_DE,company_DE,lat,long,city_pop,product_id_TE,brand_TE,user_id_TE,user_session_TE,shopping_mall_TE,trans_year,trans_month,amt,is_fraud
0,51,2,15,2,4,51,1,50,36.0244,-90.9288,7155,976,283,657,297,4,1,4,505.19,1
0,61,2,9,2,4,32,1,290,33.8419,-117.6043,233717,902,292,44,505,4,1,8,846.2,1
0,80,1,9,2,2,32,1,183,44.4971,-67.9503,1131,409,292,144,104,4,0,1,77.19,0
1,5,2,11,2,4,36,1,242,40.954,-76.1747,143,19,18,139,25,1,0,1,885.42,1
1,9,3,12,2,4,41,1,78,28.7724,-96.4793,911,1414,276,493,433,6,1,6,36.2,0
0,93,3,9,2,4,51,1,311,48.34,-122.3456,85,1594,14,439,126,8,1,8,19.57,0
1,98,1,11,2,4,32,1,162,32.7004,-97.6039,13602,833,292,545,415,4,1,7,289.37,1
0,21,3,14,2,4,41,1,359,36.2395,-95.9596,413574,71,292,652,405,5,0,2,9.93,0
1,134,2,12,2,4,37,1,241,43.745,-70.9092,1892,819,299,428,724,5,0,2,8.48,0
0,147,2,9,2,4,32,1,339,37.0462,-76.4096,136895,111,357,539,363,9,0,4,1134.36,1
0,43,2,14,2,4,39,1,107,48.6031,-93.2977,136,870,357,228,140,3,0,7,945.66,1
0,9,2,15,2,4,32,1,239,34.1832,-81.5324,8333,162,292,334,431,4,1,7,33.77,0
0,60,2,15,2,4,51,1,232,41.1826,-92.3097,1583,302,1,453,142,4,1,3,974.87,1
0,48,2,14,2,4,51,1,8,30.8836,-84.3246,3430,143,18,54,109,4,0,0,71.8,0
1,67,5,10,2,4,41,1,286,34.8829,-92.5192,2623,971,322,440,570,5,0,2,725.12,1
1,58,2,9,2,4,40,1,50,40.3087,-76.2963,823,370,98,223,477,0,0,8,98.42,0
0,51,2,11,2,4,32,1,118,34.347,-87.7154,5778,42,357,319,155,6,0,8,989.16,1
1,27,2,9,2,4,68,1,241,33.6751,-98.6576,2317,877,292,35,504,7,0,11,61.24,0
0,148,2,11,2,4,51,1,184,42.8112,-78.4481,1166,422,98,152,74,1,1,7,1174.93,1
0,141,2,14,2,1,41,1,120,37.7418,-80.4626,4575,340,25,125,734,6,1,8,27.68,0
0,134,2,9,2,4,32,1,183,31.8351,-101.0017,1143,466,258,220,514,8,0,6,768.12,1
1,100,2,14,2,4,41,1,118,40.9661,-76.8575,645,823,313,496,508,5,0,5,25.54,1
0,93,2,9,2,4,37,1,120,44.5995,-86.2141,372,604,28,443,150,9,0,6,60.11,0
1,136,2,9,2,4,51,1,339,39.3764,-76.729,33917,1483,99,18,288,6,0,11,759.1,1
1,154,5,12,2,4,29,1,135,38.2833,-75.8465,470,1155,305,489,722,3,0,7,49.22,1
1,119,2,9,2,4,41,1,50,30.251,-92.5002,1261,496,357,441,633,7,0,6,43.08,0
1,81,2,15,2,4,41,1,339,38.5677,-109.5271,9772,1341,27,367,669,4,0,10,82.95,0
1,152,2,9,2,4,32,1,321,41.1464,-81.5107,47772,896,240,346,437,5,1,7,308.46,1
0,36,2,9,2,4,28,1,26,39.3543,-82.50299999999999,321,641,292,33,623,5,1,7,2.9,0
1,46,1,12,2,4,32,1,339,44.6001,-84.2931,864,410,292,144,104,4,0,6,5.15,0
1,81,3,9,2,4,32,1,322,42.247,-73.7552,17867,1380,276,361,760,9,0,2,57.01,0
1,27,2,12,2,4,41,1,116,33.8084,-81.5956,1514,1411,274,493,433,6,0,5,2.66,0
1,122,2,9,2,1,51,1,68,41.136,-73.7009,7987,773,207,445,496,6,0,10,1128.1,1
1,51,2,11,2,1,32,1,272,44.9673,-93.2828,1022298,490,18,29,278,5,0,2,4.21,0
1,147,2,12,2,4,41,1,116,39.283,-82.3977,341,1638,73,439,126,3,1,8,264.75,1
1,51,1,15,2,4,32,1,50,40.2878,-74.0162,8097,1279,190,450,166,5,0,1,181.02,0
0,61,2,9,2,4,41,1,120,41.4768,-95.3509,2036,979,283,281,186,5,1,7,835.85,1
0,69,3,15,2,4,41,1,127,36.2201,-91.6421,2856,479,357,38,597,6,1,6,911.55,1
1,119,5,12,2,4,30,1,324,42.377,-83.0796,673342,482,303,583,79,5,0,6,93.31,0
0,81,4,14,2,4,46,1,50,37.8795,-82.7251,571,1352,226,361,760,3,1,0,43.6,0
1,51,3,12,2,4,51,1,232,32.9643,-96.6012,20328,1075,0,655,609,2,0,5,52.04,0
1,127,3,12,2,4,51,1,68,36.7779,-81.7676,5657,281,145,6,423,4,1,6,1047.08,1
1,47,2,12,2,4,32,1,118,42.8801,-117.281,641,840,313,475,283,5,1,6,312.81,1
1,134,2,15,2,4,51,1,232,35.0583,-79.008,238602,133,292,47,293,4,0,4,328.58,1
0,134,2,14,2,4,46,1,293,31.8351,-101.0017,1143,1188,292,124,256,7,0,10,5.98,0
0,138,2,11,2,4,41,1,317,41.0767,-74.5982,2456,868,292,228,140,8,0,8,495.83,1
1,51,2,9,2,4,32,1,79,43.5089,-93.4824,744,501,357,441,633,0,0,9,12.97,1
0,41,5,9,2,4,32,1,68,35.173,-84.6544,4870,329,303,460,418,6,0,2,989.25,1
1,15,2,7,2,4,32,1,50,46.2306,-112.1138,1939,169,292,405,59,7,0,11,1051.53,1
0,48,2,12,2,4,51,1,183,40.732,-73.1,4056,467,357,154,719,9,0,5,100.83,0
0,51,4,9,2,4,46,1,162,40.5553,-77.4001,1909,439,292,561,718,6,0,6,30.44,0
1,20,2,14,2,4,63,1,234,42.4069,-74.1528,277,1405,319,290,273,5,0,4,741.88,1
0,93,2,12,2,4,41,1,359,38.1485,-98.6408,215,1451,292,436,745,7,1,0,294.5,1
1,36,2,12,2,2,1,1,120,35.6174,-97.5583,640470,116,357,319,155,5,0,0,53.76,0
0,62,2,11,2,4,32,1,120,42.3703,-84.2485,2523,317,145,421,716,4,0,10,108.28,0
1,22,4,9,2,4,51,1,359,32.9013,-91.0286,595,1622,249,116,96,6,0,4,118.66,0
0,106,4,10,2,4,32,1,357,40.0563,-86.0163,64438,1158,175,489,722,6,1,7,1153.76,1
0,31,2,9,2,4,41,1,183,41.1901,-74.0436,9993,401,292,289,733,8,0,0,37.5,0
0,65,2,9,2,4,34,1,359,41.6611,-73.0449,2376,522,292,134,572,5,0,9,9.93,0
0,61,5,9,2,4,32,1,47,40.8555,-79.7372,2054,444,292,27,464,4,1,7,323.75,1
0,149,2,12,2,4,32,1,241,37.0581,-86.1938,6841,340,25,125,734,8,0,1,64.59,0
0,13,2,11,2,4,27,1,183,29.8826,-84.5964,217,1074,0,655,609,6,0,6,352.73,1
0,131,2,12,2,4,37,1,106,40.6816,-73.9798,2504700,833,292,545,415,3,0,7,1.3,0
0,51,2,9,2,4,37,1,50,34.347,-87.7154,5778,587,159,68,468,5,0,8,334.72,1
0,79,2,9,2,4,41,1,120,27.633000000000003,-80.4031,105638,1128,42,7,232,4,0,11,25.48,0
0,145,4,9,2,4,41,1,232,45.4093,-122.6847,42817,1434,274,227,73,4,0,2,91.51,0
1,88,1,15,2,4,32,1,359,39.7532,-105.6356,565,204,292,9,503,1,0,9,29.57,0
0,134,2,10,2,4,24,1,232,41.6423,-104.1974,635,1332,255,229,692,3,0,5,22.56,1
0,146,3,11,2,4,11,1,78,40.813,-83.4196,118,126,292,559,321,4,0,5,4.27,0
1,127,2,15,2,4,32,1,293,26.529,-82.0916,3776,548,245,83,92,4,0,5,25.87,0
1,81,2,14,2,4,37,1,84,37.2692,-82.9161,798,1504,62,536,447,8,1,7,8.0,0
0,51,3,9,2,4,37,1,183,32.6176,-86.9475,1412,1222,190,31,135,3,1,4,9.33,0
1,72,2,2,2,4,59,1,344,43.2326,-86.2492,128715,519,292,134,572,9,0,2,9.22,1
0,31,3,7,2,4,41,1,78,40.6761,-91.0391,725,584,159,4,660,6,0,5,94.76,0
1,51,2,15,2,4,32,1,341,40.8555,-79.7372,2054,480,18,29,278,6,0,2,53.24,0
1,72,2,12,2,4,51,1,103,43.2326,-86.2492,128715,329,303,460,418,7,0,8,1.12,0
0,23,2,12,2,4,51,1,140,41.1558,-101.136,1789,1025,292,649,481,8,1,0,61.04,0
0,152,2,9,2,4,32,1,183,40.3928,-111.7941,42384,810,299,428,724,7,0,1,351.65,1
0,88,2,9,2,4,41,1,50,41.4972,-98.7858,509,200,357,656,211,3,0,10,1.09,0
1,108,2,7,2,2,32,1,21,39.6991,-78.1762,3766,159,357,660,450,3,0,1,109.33,0
1,139,0,14,2,4,41,1,118,41.0233,-98.9041,2202,712,76,108,125,6,0,6,78.34,0
0,134,2,9,2,4,41,1,232,40.7699,-73.9511,1577385,1336,292,142,70,5,0,0,35.75,0
1,43,2,15,2,4,32,1,301,38.2586,-78.4074,9815,1398,274,23,108,6,1,3,915.56,1
0,108,4,9,2,4,46,1,21,40.7559,-82.5123,92985,1039,292,49,634,4,0,9,264.75,1
1,88,0,14,2,4,41,1,330,40.4731,-80.9596,2208,129,357,319,155,6,0,6,52.45,1
0,90,2,14,2,4,37,1,286,44.6084,-70.6993,190,1131,292,7,232,6,0,8,1023.37,1
1,135,2,11,2,4,30,1,118,33.6028,-81.9748,46944,1212,292,619,742,6,0,0,988.04,1
0,60,2,9,2,4,41,1,50,41.1826,-92.3097,1583,190,18,163,301,4,0,5,146.3,0
1,144,5,12,2,4,32,1,359,36.4657,-81.814,13021,1228,190,389,398,0,0,0,857.34,1
0,88,2,12,2,4,41,1,50,41.4972,-98.7858,509,692,292,278,120,7,1,0,19.85,1
1,72,4,9,2,1,59,1,59,35.9866,-106.0654,18408,983,283,106,767,3,1,7,43.85,0
1,106,2,9,2,4,32,1,50,42.8511,-93.62,3032,479,357,38,597,4,0,8,297.57,1
1,93,2,14,2,4,32,1,50,42.3749,-83.1087,673342,133,292,47,293,8,0,11,110.23,0
1,51,2,9,2,4,32,1,359,34.5444,-102.1069,686,651,292,661,698,3,0,3,20.12,1
1,93,3,14,2,1,41,1,232,40.9207,-96.168,206,466,258,154,719,5,0,5,728.38,1
0,97,3,12,2,4,63,1,41,36.2017,-81.1286,21134,1164,46,550,404,4,0,6,2.92,0
0,79,2,9,2,4,32,1,367,41.0539,-106.0763,100,126,292,73,424,7,0,7,35.05,0
1,129,2,14,2,4,15,1,162,42.4999,-74.6117,1666,639,292,33,623,7,0,0,537.36,1
0,86,2,9,2,4,46,1,243,35.8312,-94.1187,2786,671,141,228,140,6,0,1,302.07,1
0,6,2,10,2,4,41,1,232,42.9207,-91.0685,878,1315,292,259,46,7,0,3,18.04,1
0,48,2,9,2,4,41,1,127,32.6786,-81.2455,302,84,292,210,476,6,0,5,7.33,0
1,71,2,12,2,4,55,1,50,39.5483,-119.7957,276896,1145,308,479,439,3,0,2,30.61,0
0,51,2,14,2,0,32,1,50,32.4204,-85.0796,59744,1483,99,18,288,7,0,7,19.56,0
0,81,2,8,2,4,41,1,183,43.7893,-75.4156,8830,842,292,545,415,7,0,8,9.63,0
0,145,2,15,2,4,41,1,78,30.33,-95.0202,34153,1335,292,142,70,6,1,6,4.38,0
1,43,4,14,2,4,32,1,21,39.8153,-91.2627,1656,1133,231,7,232,6,0,7,17.95,1
0,134,2,9,2,4,41,1,50,47.3551,-96.798,771,479,357,38,597,7,0,6,44.12,0
1,38,2,7,2,4,41,1,322,36.1043,-97.0609,55345,47,292,498,487,6,0,0,75.33,0
1,127,3,15,2,4,51,1,107,35.6069,-90.3359,2470,1368,104,361,760,2,1,4,72.06,0
1,78,5,9,2,1,32,1,248,41.0592,-73.7395,11250,1408,274,493,433,6,0,5,5.42,0
1,103,2,9,2,4,37,1,13,36.0424,-79.3242,6006,1243,292,502,189,6,0,11,9.54,0
1,134,2,14,2,4,46,1,162,41.0552,-110.1603,49,445,292,27,464,6,0,7,7.52,1
1,93,2,9,2,4,41,1,183,32.9276,-97.2489,95035,1063,292,249,204,2,0,4,56.9,0
0,54,1,9,2,2,32,1,359,39.537,-83.455,22305,491,18,29,278,6,0,4,314.86,1
0,48,2,12,2,4,41,1,293,32.6786,-81.2455,302,946,348,177,749,4,1,6,51.61,0
0,43,1,14,2,4,37,1,281,30.4066,-91.1468,378909,340,25,125,734,4,1,4,36.85,0
1,154,2,12,2,4,19,1,359,38.2833,-75.8465,470,1451,292,436,745,5,0,8,102.24,0
1,51,2,12,2,4,55,1,341,39.8854,-105.1139,92337,339,292,576,320,4,1,8,876.21,1
1,13,3,9,2,4,41,1,78,33.3224,-86.9657,71463,180,18,12,419,3,0,9,6.84,0
0,78,2,12,2,4,32,1,46,30.1886,-103.2214,498,76,292,128,460,4,0,0,795.73,1
0,32,2,14,2,4,23,1,183,33.5623,-112.0559,1312922,793,278,445,496,4,1,7,57.38,0
0,45,2,10,2,1,32,1,294,45.4682,-93.2266,12568,584,159,4,660,4,1,3,1006.25,1
1,61,2,9,2,4,32,1,118,35.2563,-111.95,759,346,359,251,697,6,0,9,333.53,1
1,93,3,8,2,4,32,1,107,32.9276,-97.2489,95035,1226,190,389,398,2,0,2,772.1,1
1,98,2,12,2,4,41,1,118,43.0261,-94.4064,912,55,18,295,173,5,0,10,56.87,0
0,33,3,9,2,4,32,1,68,29.8868,-97.6769,17081,1188,292,124,256,5,1,8,326.23,1
1,31,2,9,2,4,32,1,66,35.7206,-108.0271,5662,1173,214,107,658,6,0,9,43.37,0
1,13,2,11,2,4,41,1,283,34.7789,-86.5438,190178,773,207,445,496,3,0,0,77.14,0
0,88,2,15,2,4,46,1,205,41.4972,-98.7858,509,1475,237,382,483,4,1,0,361.45,1
0,127,4,11,2,4,51,1,162,33.8155,-112.1202,1312922,1226,190,289,733,2,0,2,2.05,0
1,13,2,11,2,4,51,1,233,42.5232,-72.811,1506,200,357,656,211,9,0,10,983.28,1
0,51,2,8,2,4,32,1,225,44.9897,-122.6187,1252,1622,249,116,96,6,1,8,56.2,0
0,61,2,9,2,4,27,1,272,41.5855,-93.6719,222785,47,292,498,487,7,1,7,5.46,0
1,98,3,14,2,4,32,1,121,32.7004,-97.6039,13602,1586,227,501,282,5,1,7,983.68,1
1,51,3,15,2,4,41,1,20,44.0575,-69.9656,3224,1216,292,69,358,5,0,8,1072.94,1
0,62,3,12,2,4,51,1,183,42.3703,-84.2485,2523,656,292,659,49,3,1,0,210.71,0
1,93,2,11,2,4,63,1,322,42.5545,-90.3508,1306,422,98,152,74,6,1,6,965.05,1
0,143,3,15,2,4,41,1,50,30.592,-97.2893,1766,1397,276,23,108,5,0,3,1.58,0
0,93,2,7,2,2,37,1,359,44.9913,-92.9487,753116,174,357,66,245,8,1,3,895.96,1
1,39,2,9,2,1,40,1,116,41.1116,-83.50200000000001,1202,133,292,526,681,8,0,4,26.92,0
1,4,1,12,2,4,32,1,107,26.7832,-80.0638,459921,627,188,662,130,5,0,9,9.1,1
1,160,2,9,2,4,32,1,50,39.4558,-76.4147,5451,101,292,398,445,5,0,10,9.4,1
1,48,2,2,2,4,32,1,359,38.5662,-121.3286,757530,1133,231,7,232,4,0,8,4.48,0
0,145,0,9,2,4,32,1,233,30.33,-95.0202,34153,982,283,106,767,7,0,4,51.78,0
0,117,5,14,2,4,61,1,87,33.9315,-87.6194,1186,4,18,645,94,6,0,0,8.74,0
0,43,2,9,2,4,32,1,78,35.9335,-84.1481,391389,347,292,81,221,8,0,7,8.47,1
1,134,2,10,2,4,41,1,233,43.745,-70.9092,1892,637,292,33,623,6,1,4,115.72,0
0,91,4,14,2,4,55,1,248,34.5906,-95.38,1760,888,292,513,472,5,0,8,103.96,0
0,160,2,9,2,4,51,1,126,37.3304,-121.7913,973849,1405,319,290,273,3,0,4,969.64,1
0,52,4,10,2,4,46,1,1,33.615,-117.7114,45303,151,238,90,687,8,1,7,53.05,0
0,6,2,12,2,4,32,1,241,43.6498,-116.4306,84106,329,303,460,418,4,1,3,75.39,0
0,64,3,9,2,4,55,1,50,40.8265,-73.9383,1577385,1173,214,107,658,5,0,7,533.89,1
0,51,3,15,2,4,51,1,183,32.5104,-86.8138,1089,824,292,354,374,4,0,3,2.75,0
1,149,0,12,2,2,32,1,262,40.8798,-73.9067,1382480,1417,292,23,108,7,0,4,21.85,0
1,71,2,14,2,4,40,1,313,39.5483,-119.7957,276896,133,292,526,681,4,0,9,825.94,1
0,43,2,9,2,4,46,1,78,48.6031,-93.2977,136,1136,292,7,232,7,0,9,103.92,0
1,152,2,9,2,4,37,1,78,29.0393,-95.4401,28739,226,357,319,155,6,0,0,293.09,1
1,128,3,12,2,4,46,1,201,40.0113,-80.9701,128,908,187,346,437,5,0,10,150.4,0
1,100,5,14,2,4,32,1,207,40.9661,-76.8575,645,1125,2,50,141,4,0,5,7.64,1
0,0,2,15,2,2,68,1,359,37.9048,-86.524,344,615,277,424,268,2,0,4,938.82,1
0,91,2,9,2,2,41,1,106,38.6171,-90.4504,927396,548,245,83,92,3,0,7,914.49,1
0,144,0,15,2,4,32,1,183,34.7543,-86.6546,190178,556,323,207,304,2,1,0,436.86,1
1,93,2,15,2,4,41,1,72,40.9207,-96.168,206,5,18,139,25,6,0,9,26.39,0
0,12,2,8,2,4,51,1,50,38.1372,-81.5962,630,339,292,125,734,7,0,2,74.55,0
0,81,2,8,2,4,32,1,359,40.6152,-74.415,71485,133,292,526,681,4,0,8,201.69,0
1,43,2,11,2,2,32,1,301,44.5232,-86.2061,680,344,292,463,230,5,0,9,912.68,1
0,134,0,14,2,4,32,1,50,44.0385,-123.0614,191096,508,162,111,4,4,0,5,8.36,0
1,13,3,14,2,4,55,1,25,33.3224,-86.9657,71463,887,292,439,451,0,0,3,64.75,0
1,146,2,9,2,4,32,1,50,36.4992,-120.0936,123,7,18,339,747,4,0,3,53.21,0
0,51,4,14,2,4,32,1,50,41.0935,-81.0425,2644,1407,274,493,433,5,0,2,67.77,0
0,51,4,10,2,4,32,1,323,32.5104,-86.8138,1089,465,329,220,514,1,0,9,47.94,0
0,72,1,12,2,4,32,1,272,44.3346,-73.098,4542,1623,249,116,96,4,1,3,315.26,1
1,51,2,12,2,4,41,1,121,33.9659,-80.9355,333497,199,357,539,363,4,0,2,1094.81,1
0,122,3,14,2,4,32,1,30,31.8287,-99.427,5908,1586,227,501,282,6,1,8,982.1,1
1,143,3,15,2,4,41,1,50,36.6966,-96.7869,471,632,298,508,263,6,0,3,63.91,0
0,106,1,9,2,4,32,1,120,44.6723,-103.8396,8007,904,154,44,505,7,0,5,1013.23,1
1,79,3,9,2,4,32,1,78,31.6453,-90.1801,1196,1218,190,259,470,7,0,11,365.25,0
0,76,5,9,2,4,41,1,131,39.7417,-93.6289,271,942,349,177,749,5,0,4,143.31,0
0,10,2,12,2,1,32,1,52,32.7948,-96.7697,1263321,88,292,131,553,5,0,2,916.72,1
1,152,2,9,2,0,32,1,78,29.0393,-95.4401,28739,978,283,281,186,9,0,0,11.61,1
0,22,2,11,2,4,32,1,68,33.3645,-81.2718,4913,1064,292,249,204,0,1,0,9.36,1
0,127,3,11,2,4,32,1,118,41.6983,-70.3001,1850,281,145,6,423,8,0,9,1042.13,1
0,124,3,10,2,4,51,1,183,40.2158,-83.9579,133,339,292,576,320,6,0,7,31.87,0
0,145,2,12,2,4,51,1,279,30.7145,-88.0918,270712,1390,292,361,760,1,1,6,121.96,0
1,148,4,11,2,4,63,1,50,35.0659,-89.1534,1804,47,292,498,487,4,0,0,99.96,0
0,141,4,9,2,4,32,1,365,37.7418,-80.4626,4575,344,292,463,230,3,0,11,134.62,1
0,27,2,15,2,4,32,1,202,44.6087,-74.9732,69,324,1,366,688,4,0,9,2.78,0
0,123,3,10,2,4,32,1,50,40.3207,-110.436,302,104,357,656,211,7,0,10,49.33,0
0,153,3,9,2,4,41,1,339,26.4215,-99.0025,18128,1428,107,290,273,2,0,3,27.5,0
0,74,4,11,2,4,32,1,339,45.4963,-89.7273,9594,1136,292,7,232,5,0,4,47.7,0
1,51,3,9,2,4,51,1,22,39.6171,-102.4776,207,369,25,223,477,6,1,8,1042.19,1
0,127,2,12,2,4,41,1,183,41.4802,-86.6919,1423,133,292,47,293,3,0,4,45.57,0
1,93,2,9,2,4,41,1,339,29.479,-95.9681,2457,946,348,177,749,5,0,0,1083.02,1
1,97,2,14,2,2,41,1,339,38.9757,-77.0282,601723,971,322,440,570,6,0,2,6.09,0
0,93,1,12,2,4,27,1,78,41.2496,-73.9446,3487,126,292,465,195,4,0,0,11.3,0
1,145,2,9,2,4,41,1,78,39.5723,-90.2379,1512,503,162,665,712,7,0,2,1160.76,1
1,81,1,9,2,4,32,1,22,45.203,-88.9983,1080,1526,292,351,6,6,0,2,99.56,0
1,148,2,9,2,4,37,1,50,35.0659,-89.1534,1804,937,123,402,324,6,1,0,66.71,0
1,135,0,14,2,4,37,1,359,41.141000000000005,-84.5722,6284,918,292,277,167,5,0,7,253.27,0
0,51,2,12,2,4,24,1,341,44.9897,-122.6187,1252,354,45,460,418,6,0,5,1006.58,1
1,5,2,12,2,4,46,1,359,40.954,-76.1747,143,1124,355,50,141,5,0,1,480.98,1
0,7,2,15,2,4,24,1,183,29.7972,-95.3288,2906700,48,292,498,487,5,0,1,5.81,0
0,93,5,14,2,4,41,1,127,34.6209,-120.1922,5505,503,162,664,143,3,1,0,281.2,1
1,139,2,15,2,4,26,1,173,41.0233,-98.9041,2202,888,292,513,472,1,0,4,276.8,1
0,43,2,9,2,4,37,1,352,33.9845,-85.9077,67082,1581,227,501,282,5,0,8,1124.85,1
0,76,2,9,2,4,55,1,341,39.7417,-93.6289,271,596,152,68,468,1,0,7,19.57,1
0,153,2,9,2,2,37,1,241,26.4215,-99.0025,18128,1147,292,479,439,5,0,11,9.2,0
0,135,2,8,2,2,30,1,107,39.1329,-95.7023,163415,1259,292,389,398,5,1,7,319.65,1
0,116,2,12,2,4,32,1,50,40.7687,-80.3592,28425,712,76,108,125,6,0,2,9.66,0
0,138,2,11,2,4,32,1,162,41.0767,-74.5982,2456,119,292,559,321,3,0,8,921.05,1
1,46,2,9,2,4,32,1,317,42.5164,-82.9832,134056,295,85,6,423,2,0,3,13.02,1
0,81,2,9,2,4,41,1,283,43.0048,-108.8964,1645,861,103,25,555,5,0,7,19.16,1
1,146,2,15,2,4,41,1,68,42.2848,-71.7205,35299,1475,237,382,483,6,1,6,176.6,0
0,93,4,14,2,4,32,1,94,41.5744,-75.5881,6508,672,314,228,140,4,0,8,19.17,1
1,10,2,14,2,4,46,1,304,43.196000000000005,-72.3001,477,933,187,346,437,6,0,1,58.08,0
0,49,1,12,2,4,27,1,222,40.2236,-76.538,213,634,351,667,691,4,0,6,853.03,1
1,136,3,14,2,4,51,1,144,40.6025,-80.3863,198,1174,292,312,576,6,0,6,300.41,1
0,145,2,15,2,4,37,1,183,38.9999,-109.615,46,1387,34,227,73,5,0,2,20.19,0
0,93,2,9,2,4,46,1,322,39.7562,-98.4462,242,976,283,668,121,2,1,6,19.17,1
1,48,2,11,2,4,37,1,301,34.4596,-93.6743,1383,344,292,140,726,8,0,5,3.73,0
0,43,2,8,2,4,32,1,232,42.7045,-74.3648,1304,503,162,664,143,1,0,5,333.91,1
0,62,2,9,2,4,41,1,116,42.3703,-84.2485,2523,134,292,334,431,6,0,8,158.06,0
0,90,2,9,2,4,41,1,118,44.6084,-70.6993,190,1278,292,450,166,7,1,8,33.85,0
1,129,2,11,2,4,51,1,78,27.9611,-81.9398,237282,617,164,526,681,5,0,1,11.39,1
0,149,2,9,2,4,32,1,31,33.6773,-118.0051,190249,503,162,669,414,7,0,2,365.86,1
0,83,2,15,2,4,37,1,50,47.7068,-97.2092,733,949,292,439,451,7,0,9,276.56,0
1,51,2,9,2,4,41,1,278,32.8357,-79.8217,20478,914,292,44,714,6,0,2,55.35,0
0,44,2,9,2,4,46,1,233,39.9636,-79.7853,184,394,155,340,269,4,0,7,5.85,0
0,39,2,15,2,2,32,1,50,34.3396,-89.5736,4198,176,18,318,250,9,0,6,25.81,0
0,122,2,14,2,4,51,1,78,44.0577,-76.0196,1271,1384,107,290,273,7,0,7,5.69,1
1,106,3,14,2,4,51,1,248,30.2816,-99.241,2395,121,292,143,41,5,0,6,76.72,0
1,127,2,9,2,4,32,1,190,35.6069,-90.3359,2470,982,283,106,767,2,0,5,50.64,1
0,79,3,15,2,4,37,1,183,27.633000000000003,-80.4031,105638,979,283,281,186,6,1,0,47.56,0
1,128,2,7,2,4,32,1,2,35.8759,-96.9623,1165,976,283,668,121,6,0,5,327.33,1
1,43,2,12,2,4,41,1,116,29.5894,-98.5201,1595797,697,79,215,528,4,1,4,885.8,1
1,15,2,9,2,4,41,1,339,42.0765,-87.7246,27020,126,292,73,424,8,0,3,744.65,1
1,46,2,11,2,4,41,1,50,34.6902,-79.1834,14783,1555,292,489,722,4,0,1,5.85,0
1,127,2,10,2,4,41,1,293,26.529,-82.0916,3776,48,292,498,487,4,0,3,284.59,1
0,75,2,10,2,4,64,1,41,34.0443,-118.2509,2383912,1174,292,312,576,4,1,3,873.31,1
0,6,2,9,2,4,68,1,322,37.3272,-91.0243,241,505,162,111,4,4,1,7,3.65,0
1,51,3,11,2,0,32,1,160,29.9912,-90.2479,68211,1430,274,23,108,5,0,0,54.89,0
1,51,2,9,2,4,59,1,106,41.2249,-85.0301,5341,312,101,421,716,4,0,8,151.7,0
1,149,2,9,2,4,51,1,118,30.2508,-89.6011,1414,146,236,132,39,4,0,10,19.02,0
1,31,2,7,2,4,37,1,341,44.1554,-72.4847,970,567,95,663,679,5,1,7,950.67,1
0,48,2,9,2,4,22,1,233,46.7531,-121.9898,759,86,292,131,553,5,1,7,321.43,1
0,76,5,14,2,4,41,1,72,39.7417,-93.6289,271,634,351,667,680,4,0,2,46.48,0
1,122,2,9,2,4,37,1,359,41.136,-73.7009,7987,980,41,281,186,4,0,10,957.91,1
0,18,2,9,2,4,51,1,341,35.7382,-98.7388,1675,1623,249,116,96,0,0,9,128.02,0
0,37,2,8,2,4,32,1,50,38.8938,-86.5246,1228,118,143,118,462,4,0,7,8.14,0
1,77,3,14,2,4,51,1,30,40.7687,-80.3592,28425,122,238,559,321,4,0,9,1018.98,1
1,43,3,14,2,4,35,1,183,39.0965,-84.6431,177,1331,255,229,692,7,1,3,752.36,1
0,93,1,12,2,4,32,1,30,47.0999,-96.727,346,931,138,277,167,3,0,8,6.8,0
1,51,2,7,2,4,51,1,237,44.8755,-88.1555,5548,1212,292,619,742,5,1,8,10.46,0
0,93,2,9,2,4,37,1,116,35.0296,-82.5136,5648,1559,265,129,581,9,1,7,315.74,1
0,145,2,12,2,4,51,1,302,41.36600000000001,-98.0054,1749,1222,190,31,135,8,0,2,577.6,1
1,134,2,8,2,4,46,1,120,43.4512,-71.48899999999999,7430,734,198,518,249,5,1,8,43.23,0
1,6,2,9,2,4,51,1,118,41.6125,-122.5258,589,586,159,4,660,2,0,5,15.13,1
0,48,5,14,2,4,32,1,249,37.6858,-83.9862,13061,944,118,402,324,5,1,6,824.27,1
0,27,4,14,2,4,32,1,68,36.1124,-78.6476,12335,862,103,25,555,7,0,11,37.78,0
0,145,0,10,2,1,32,1,359,40.2967,-98.737,493,634,351,667,493,1,0,8,350.88,1
0,4,2,12,2,4,32,1,342,42.7012,-92.0762,53,180,18,467,147,6,0,0,56.59,0
0,13,2,14,2,4,37,1,304,29.8826,-84.5964,217,180,18,655,296,5,0,5,15.73,0
0,148,3,11,2,4,32,1,283,34.9572,-81.9916,530,450,270,17,179,6,0,0,106.74,0
0,97,2,10,6,4,32,1,255,36.2017,-81.1286,21134,617,164,526,681,5,0,1,12.0,0
0,81,2,12,0,4,41,1,147,31.7706,-84.7936,5726,627,188,662,274,8,0,6,788.2,1
0,72,2,12,0,2,51,1,233,44.3346,-73.098,4542,529,357,537,541,6,0,9,14.97,0
